date;location_key;new_confirmed;new_tested;cumulative_confirmed;new_persons_vaccinated;cumulative_persons_vaccinated;mobility_retail_and_recreation;mobility_grocery_and_pharmacy;mobility_parks;mobility_transit_stations;mobility_workplaces;mobility_residential
10/07/2021;ID;35094.0;128055.0;2491006.0;417509.0;36193076.0;-25.0;9.0;-33.0;-47.0;-22.0;13.0
11/07/2021;ID;36197.0;123317.0;2527203.0;73943.0;36267019.0;-28.0;5.0;-35.0;-50.0;-14.0;13.0
12/07/2021;ID;40427.0;159354.0;2567630.0;101172.0;36368191.0;-19.0;12.0;-18.0;-48.0;-34.0;14.0
13/07/2021;ID;47899.0;172859.0;2615529.0;546416.0;36914607.0;-21.0;10.0;-19.0;-47.0;-35.0;14.0
14/07/2021;ID;54517.0;185321.0;2670046.0;1994826.0;38909433.0;-19.0;12.0;-18.0;-48.0;-35.0;14.0
15/07/2021;ID;56757.0;179216.0;2726803.0;718716.0;39628149.0;-18.0;13.0;-19.0;-47.0;-33.0;14.0
16/07/2021;ID;54000.0;188551.0;2780803.0;600662.0;40228811.0;-22.0;8.0;-24.0;-50.0;-32.0;15.0
17/07/2021;ID;51952.0;138175.0;2832755.0;1039816.0;41268627.0;-25.0;9.0;-33.0;-49.0;-21.0;13.0
18/07/2021;ID;44721.0;127461.0;2877476.0;404837.0;41673464.0;-28.0;5.0;-35.0;-52.0;-12.0;13.0
19/07/2021;ID;34257.0;114674.0;2911733.0;422067.0;42095531.0;-14.0;23.0;-10.0;-46.0;-39.0;14.0
20/07/2021;ID;38325.0;116232.0;2950058.0;249144.0;42344675.0;-35.0;-10.0;-16.0;-60.0;-73.0;21.0
21/07/2021;ID;33772.0;228702.0;2983830.0;266927.0;42611602.0;-20.0;13.0;-13.0;-46.0;-36.0;12.0
22/07/2021;ID;49509.0;202385.0;3033339.0;544193.0;43155795.0;-21.0;14.0;-15.0;-45.0;-33.0;12.0
23/07/2021;ID;49071.0;179953.0;3082410.0;561459.0;43717254.0;-24.0;9.0;-22.0;-48.0;-31.0;14.0
24/07/2021;ID;45416.0;124139.0;3127826.0;390672.0;44107926.0;-26.0;10.0;-30.0;-46.0;-20.0;12.0
25/07/2021;ID;38679.0;121266.0;3166505.0;362048.0;44469974.0;-27.0;8.0;-30.0;-48.0;-12.0;11.0
26/07/2021;ID;28228.0;180202.0;3194733.0;258346.0;44728320.0;-18.0;14.0;-14.0;-43.0;-30.0;12.0
27/07/2021;ID;45203.0;185181.0;3239936.0;550229.0;45278549.0;-19.0;14.0;-15.0;-42.0;-31.0;12.0
28/07/2021;ID;47791.0;173464.0;3287727.0;456363.0;45734912.0;-18.0;15.0;-13.0;-42.0;-30.0;12.0
29/07/2021;ID;43479.0;164999.0;3331206.0;555030.0;46289942.0;-17.0;15.0;-14.0;-42.0;-29.0;12.0
30/07/2021;ID;41168.0;150222.0;3372374.0;516051.0;46805993.0;-19.0;13.0;-20.0;-44.0;-27.0;13.0
31/07/2021;ID;37284.0;112661.0;3409658.0;420521.0;47226514.0;-22.0;14.0;-29.0;-42.0;-16.0;10.0
01/08/2021;ID;30738.0;106785.0;3440396.0;251654.0;47478168.0;-22.0;14.0;-27.0;-44.0;-11.0;10.0
02/08/2021;ID;22404.0;151712.0;3462800.0;208315.0;47686483.0;-14.0;19.0;-13.0;-41.0;-28.0;11.0
03/08/2021;ID;33900.0;148812.0;3496700.0;419725.0;48106208.0;-15.0;18.0;-15.0;-38.0;-29.0;11.0
04/08/2021;ID;35867.0;153917.0;3532567.0;379057.0;48485265.0;-13.0;19.0;-11.0;-39.0;-28.0;11.0
05/08/2021;ID;35764.0;148980.0;3568331.0;348858.0;48834123.0;-13.0;19.0;-12.0;-39.0;-28.0;11.0
06/08/2021;ID;39532.0;144055.0;3607863.0;556935.0;49391058.0;-14.0;17.0;-15.0;-40.0;-26.0;11.0
07/08/2021;ID;31753.0;102565.0;3639616.0;410765.0;49801823.0;-16.0;18.0;-22.0;-37.0;-16.0;9.0
08/08/2021;ID;26415.0;99387.0;3666031.0;696117.0;50497940.0;-19.0;14.0;-21.0;-41.0;-10.0;9.0
09/08/2021;ID;20709.0;146150.0;3686740.0;132375.0;50630315.0;-12.0;17.0;-9.0;-39.0;-28.0;10.0
10/08/2021;ID;32081.0;135459.0;3718821.0;565236.0;51195551.0;-13.0;16.0;-8.0;-38.0;-31.0;10.0
11/08/2021;ID;30625.0;136252.0;3749446.0;510373.0;51705924.0;-9.0;20.0;-2.0;-42.0;-56.0;16.0
12/08/2021;ID;24709.0;146481.0;3774155.0;188642.0;51894566.0;-11.0;17.0;-15.0;-36.0;-25.0;9.0
13/08/2021;ID;30788.0;126416.0;3804943.0;1317784.0;53212350.0;-14.0;12.0;-21.0;-39.0;-23.0;11.0
14/08/2021;ID;28598.0;89768.0;3833541.0;406520.0;53618870.0;-16.0;14.0;-26.0;-36.0;-13.0;8.0
15/08/2021;ID;20813.0;78377.0;3854354.0;69252.0;53688122.0;-17.0;11.0;-22.0;-40.0;-6.0;9.0
16/08/2021;ID;17384.0;101426.0;3871738.0;694558.0;54382680.0;-8.0;19.0;-8.0;-36.0;-28.0;9.0
17/08/2021;ID;20741.0;78626.0;3892479.0;599870.0;54982550.0;-14.0;10.0;5.0;-44.0;-64.0;17.0
18/08/2021;ID;15768.0;115108.0;3908247.0;209944.0;55192494.0;-13.0;14.0;-16.0;-37.0;-24.0;9.0
19/08/2021;ID;22053.0;113847.0;3930300.0;853437.0;56045931.0;-12.0;14.0;-16.0;-37.0;-23.0;10.0
20/08/2021;ID;20004.0;116306.0;3950304.0;458124.0;56504055.0;-13.0;13.0;-20.0;-38.0;-21.0;10.0
21/08/2021;ID;16744.0;85216.0;3967048.0;482095.0;56986150.0;-15.0;12.0;-25.0;-36.0;-11.0;8.0
22/08/2021;ID;12408.0;74324.0;3979456.0;353157.0;57339307.0;-16.0;10.0;-20.0;-38.0;-6.0;8.0
23/08/2021;ID;9604.0;123844.0;3989060.0;440409.0;57779716.0;-10.0;13.0;-13.0;-37.0;-23.0;9.0
24/08/2021;ID;19106.0;146788.0;4008166.0;689094.0;58468810.0;-11.0;12.0;-14.0;-36.0;-24.0;9.0
25/08/2021;ID;18671.0;128623.0;4026837.0;542523.0;59011333.0;-8.0;18.0;-11.0;-34.0;-23.0;8.0
26/08/2021;ID;16899.0;107521.0;4043736.0;415601.0;59426934.0;-6.0;19.0;-12.0;-33.0;-22.0;8.0
27/08/2021;ID;12618.0;104314.0;4056354.0;1008621.0;60435555.0;-8.0;15.0;-16.0;-35.0;-20.0;9.0
28/08/2021;ID;10050.0;92531.0;4066404.0;786703.0;61222258.0;-9.0;18.0;-19.0;-31.0;-10.0;7.0
29/08/2021;ID;7427.0;78055.0;4073831.0;432418.0;61654676.0;-11.0;14.0;-15.0;-33.0;-5.0;7.0
30/08/2021;ID;5436.0;130524.0;4079267.0;640220.0;62294896.0;-6.0;16.0;-13.0;-34.0;-22.0;8.0
31/08/2021;ID;10534.0;134079.0;4089801.0;816392.0;63111288.0;-6.0;20.0;-12.0;-32.0;-22.0;8.0
01/09/2021;ID;10337.0;128853.0;4100138.0;833667.0;63944955.0;-3.0;25.0;-9.0;-31.0;-22.0;7.0
02/09/2021;ID;8955.0;128343.0;4109093.0;797646.0;64742601.0;0.0;26.0;-9.0;-30.0;-21.0;7.0
03/09/2021;ID;7797.0;128302.0;4116890.0;1152072.0;65894673.0;-3.0;21.0;-12.0;-30.0;-19.0;8.0
04/09/2021;ID;6727.0;104944.0;4123617.0;458996.0;66353669.0;-4.0;23.0;-13.0;-26.0;-10.0;5.0
05/09/2021;ID;5403.0;96507.0;4129020.0;429004.0;66782673.0;-4.0;22.0;-6.0;-27.0;-5.0;5.0
06/09/2021;ID;4413.0;310931.0;4133433.0;372680.0;67155353.0;-2.0;20.0;-9.0;-31.0;-21.0;7.0
07/09/2021;ID;7201.0;145660.0;4140634.0;1053235.0;68208588.0;-3.0;20.0;-9.0;-30.0;-22.0;7.0
08/09/2021;ID;6731.0;148458.0;4147365.0;985951.0;69194539.0;-3.0;19.0;-8.0;-30.0;-21.0;7.0
09/09/2021;ID;5990.0;149780.0;4153355.0;1128021.0;70322560.0;0.0;23.0;-7.0;-28.0;-19.0;7.0
10/09/2021;ID;5376.0;143135.0;4158731.0;852699.0;71175259.0;-2.0;20.0;-10.0;-29.0;-17.0;7.0
11/09/2021;ID;5001.0;124016.0;4163732.0;1073461.0;72248720.0;-5.0;19.0;-14.0;-25.0;-9.0;6.0
12/09/2021;ID;3779.0;120529.0;4167511.0;517475.0;72766195.0;-6.0;18.0;-8.0;-27.0;-5.0;6.0
13/09/2021;ID;2577.0;185722.0;4170088.0;544368.0;73310563.0;-2.0;18.0;-9.0;-30.0;-21.0;7.0
14/09/2021;ID;4128.0;153493.0;4174216.0;946952.0;74257515.0;-7.0;13.0;-15.0;-32.0;-23.0;8.0
15/09/2021;ID;3948.0;54766.0;4178164.0;883209.0;75140724.0;0.0;22.0;-5.0;-27.0;-21.0;6.0
16/09/2021;ID;3145.0;293454.0;4181309.0;1012763.0;76153487.0;0.0;22.0;-6.0;-27.0;-20.0;6.0
17/09/2021;ID;3835.0;201138.0;4185144.0;1264001.0;77417488.0;-1.0;19.0;-8.0;-28.0;-18.0;7.0
18/09/2021;ID;3385.0;133765.0;4188529.0;1123031.0;78540519.0;-2.0;21.0;-9.0;-25.0;-9.0;5.0
19/09/2021;ID;2234.0;150714.0;4190763.0;974837.0;79515356.0;-5.0;17.0;-4.0;-27.0;-6.0;6.0
20/09/2021;ID;1932.0;176440.0;4192695.0;142406.0;79657762.0;-1.0;21.0;-6.0;-29.0;-20.0;6.0
21/09/2021;ID;3263.0;185396.0;4195958.0;750982.0;80408744.0;-4.0;16.0;-10.0;-28.0;-20.0;7.0
22/09/2021;ID;2720.0;173914.0;4198678.0;1705044.0;82113788.0;-1.0;19.0;-6.0;-28.0;-18.0;6.0
23/09/2021;ID;2881.0;172973.0;4201559.0;1134340.0;83248128.0;0.0;19.0;-7.0;-27.0;-17.0;7.0
24/09/2021;ID;2557.0;181861.0;4204116.0;1615771.0;84863899.0;-1.0;19.0;-10.0;-27.0;-15.0;7.0
25/09/2021;ID;2137.0;148743.0;4206253.0;569619.0;85433518.0;0.0;23.0;-8.0;-22.0;-7.0;4.0
26/09/2021;ID;1760.0;;4208013.0;1027167.0;86460685.0;-3.0;18.0;-3.0;-24.0;-4.0;5.0
27/09/2021;ID;1390.0;;4209403.0;701841.0;87162526.0;1.0;20.0;-4.0;-27.0;-17.0;6.0
28/09/2021;ID;2057.0;197310.0;4211460.0;1368611.0;88531137.0;0.0;22.0;-5.0;-25.0;-18.0;6.0
29/09/2021;ID;1954.0;193809.0;4213414.0;1291850.0;89822987.0;1.0;22.0;-3.0;-25.0;-17.0;6.0
30/09/2021;ID;1690.0;171146.0;4215104.0;1256014.0;91079001.0;4.0;27.0;-4.0;-23.0;-15.0;6.0
01/10/2021;ID;1624.0;159999.0;4216728.0;1082000.0;92161001.0;5.0;29.0;-5.0;-22.0;-14.0;6.0
02/10/2021;ID;1414.0;160640.0;4218142.0;905493.0;93066494.0;6.0;32.0;-1.0;-16.0;-7.0;3.0
03/10/2021;ID;1142.0;146708.0;4219284.0;713952.0;93780446.0;5.0;29.0;6.0;-17.0;-5.0;4.0
04/10/2021;ID;922.0;176723.0;4220206.0;443244.0;94223690.0;4.0;24.0;-4.0;-24.0;-16.0;5.0
05/10/2021;ID;1404.0;190230.0;4221610.0;715527.0;94939217.0;5.0;27.0;-3.0;-22.0;-17.0;5.0
06/10/2021;ID;1484.0;181122.0;4223094.0;842556.0;95781773.0;6.0;27.0;2.0;-22.0;-16.0;5.0
07/10/2021;ID;1393.0;181510.0;4224487.0;710381.0;96492154.0;7.0;27.0;1.0;-21.0;-14.0;5.0
08/10/2021;ID;1384.0;182910.0;4225871.0;1654154.0;98146308.0;5.0;24.0;-2.0;-21.0;-13.0;6.0
09/10/2021;ID;1167.0;144670.0;4227038.0;1226986.0;99373294.0;6.0;28.0;2.0;-14.0;-7.0;3.0
10/10/2021;ID;894.0;151970.0;4227932.0;686187.0;100059481.0;5.0;27.0;9.0;-15.0;-4.0;4.0
11/10/2021;ID;620.0;190403.0;4228552.0;262894.0;100322375.0;5.0;23.0;0.0;-22.0;-15.0;5.0
12/10/2021;ID;1261.0;181176.0;4229813.0;1040519.0;101362894.0;5.0;24.0;2.0;-21.0;-15.0;5.0
13/10/2021;ID;1233.0;165707.0;4231046.0;1322923.0;102685817.0;6.0;24.0;3.0;-21.0;-14.0;5.0
14/10/2021;ID;1053.0;180420.0;4232099.0;1622885.0;104308702.0;6.0;25.0;1.0;-20.0;-13.0;5.0
15/10/2021;ID;915.0;180230.0;4233014.0;1155984.0;105464686.0;4.0;23.0;-2.0;-19.0;-12.0;6.0
16/10/2021;ID;997.0;146960.0;4234011.0;1205284.0;106669970.0;3.0;25.0;1.0;-13.0;-6.0;4.0
17/10/2021;ID;747.0;145729.0;4234758.0;833258.0;107503228.0;1.0;22.0;6.0;-16.0;-4.0;5.0
18/10/2021;ID;626.0;175456.0;4235384.0;477788.0;107981016.0;-2.0;16.0;-4.0;-24.0;-17.0;6.0
19/10/2021;ID;903.0;156346.0;4236287.0;1024611.0;109005627.0;3.0;23.0;5.0;-18.0;-19.0;5.0
20/10/2021;ID;914.0;148492.0;4237201.0;791239.0;109796866.0;10.0;27.0;31.0;-21.0;-54.0;12.0
21/10/2021;ID;633.0;165247.0;4237834.0;609911.0;110406777.0;4.0;24.0;2.0;-19.0;-13.0;5.0
22/10/2021;ID;760.0;161864.0;4238594.0;1089264.0;111496041.0;2.0;20.0;-3.0;-21.0;-12.0;6.0
23/10/2021;ID;802.0;134282.0;4239396.0;775887.0;112271928.0;2.0;23.0;1.0;-17.0;-5.0;4.0
24/10/2021;ID;623.0;137617.0;4240019.0;760840.0;113032768.0;2.0;20.0;7.0;-17.0;-3.0;5.0
25/10/2021;ID;460.0;178077.0;4240479.0;391611.0;113424379.0;4.0;23.0;2.0;-21.0;-13.0;5.0
26/10/2021;ID;611.0;183819.0;4241090.0;922722.0;114347101.0;3.0;22.0;0.0;-20.0;-14.0;5.0
27/10/2021;ID;719.0;164229.0;4241809.0;1155423.0;115502524.0;3.0;20.0;-1.0;-21.0;-13.0;5.0
28/10/2021;ID;723.0;160741.0;4242532.0;1117757.0;116620281.0;6.0;27.0;1.0;-19.0;-12.0;5.0
29/10/2021;ID;683.0;156340.0;4243215.0;1068833.0;117689114.0;5.0;25.0;-2.0;-18.0;-10.0;5.0
30/10/2021;ID;620.0;126954.0;4243835.0;1462704.0;119151818.0;4.0;26.0;-2.0;-13.0;-4.0;3.0
31/10/2021;ID;523.0;137373.0;4244358.0;510430.0;119662248.0;4.0;26.0;3.0;-13.0;-1.0;4.0
01/11/2021;ID;403.0;175424.0;4244761.0;390339.0;120052587.0;4.0;25.0;-4.0;-20.0;-13.0;5.0
02/11/2021;ID;612.0;167671.0;4245373.0;835260.0;120887847.0;4.0;27.0;-3.0;-19.0;-13.0;5.0
03/11/2021;ID;801.0;184207.0;4246174.0;1087906.0;121975753.0;9.0;31.0;4.0;-17.0;-12.0;4.0
04/11/2021;ID;628.0;149392.0;4246802.0;876343.0;122852096.0;5.0;25.0;-2.0;-17.0;-12.0;5.0
05/11/2021;ID;518.0;176845.0;4247320.0;972103.0;123824199.0;6.0;26.0;-2.0;-16.0;-10.0;6.0
06/11/2021;ID;401.0;148161.0;4247721.0;331968.0;124156167.0;8.0;30.0;2.0;-10.0;-5.0;3.0
07/11/2021;ID;444.0;130191.0;4248165.0;949796.0;125105963.0;3.0;22.0;3.0;-14.0;-6.0;5.0
08/11/2021;ID;244.0;173067.0;4248409.0;288524.0;125394487.0;8.0;28.0;4.0;-17.0;-12.0;5.0
09/11/2021;ID;434.0;192562.0;4248843.0;1064798.0;126459285.0;3.0;22.0;-1.0;-18.0;-14.0;5.0
10/11/2021;ID;480.0;176934.0;4249323.0;875981.0;127335266.0;5.0;23.0;1.0;-18.0;-14.0;5.0
11/11/2021;ID;435.0;155233.0;4249758.0;812079.0;128147345.0;8.0;28.0;2.0;-15.0;-12.0;5.0
12/11/2021;ID;399.0;184695.0;4250157.0;942043.0;129089388.0;4.0;20.0;-4.0;-18.0;-10.0;6.0
13/11/2021;ID;359.0;155301.0;4250516.0;620802.0;129710190.0;3.0;22.0;-5.0;-14.0;-5.0;4.0
14/11/2021;ID;339.0;167949.0;4250855.0;573155.0;130283345.0;5.0;23.0;3.0;-12.0;-4.0;5.0
15/11/2021;ID;221.0;195581.0;4251076.0;333169.0;130616514.0;4.0;21.0;-4.0;-18.0;-12.0;6.0
16/11/2021;ID;347.0;193830.0;4251423.0;676357.0;131292871.0;4.0;22.0;-1.0;-17.0;-12.0;5.0
17/11/2021;ID;522.0;188928.0;4251945.0;713506.0;132006377.0;7.0;24.0;3.0;-17.0;-11.0;5.0
18/11/2021;ID;400.0;183797.0;4252345.0;67609.0;132073986.0;8.0;26.0;3.0;-16.0;-10.0;5.0
19/11/2021;ID;360.0;186231.0;4252705.0;1328065.0;133402051.0;4.0;20.0;-4.0;-17.0;-9.0;6.0
20/11/2021;ID;393.0;153816.0;4253098.0;622958.0;134025009.0;4.0;24.0;-1.0;-13.0;-5.0;4.0
21/11/2021;ID;314.0;166685.0;4253412.0;393277.0;134418286.0;6.0;24.0;7.0;-12.0;-4.0;4.0
22/11/2021;ID;186.0;193920.0;4253598.0;195850.0;134614136.0;5.0;22.0;1.0;-17.0;-11.0;5.0
23/11/2021;ID;394.0;200412.0;4253992.0;802927.0;135417063.0;2.0;19.0;-3.0;-18.0;-12.0;6.0
24/11/2021;ID;451.0;199759.0;4254443.0;663785.0;136080848.0;7.0;25.0;4.0;-17.0;-10.0;5.0
25/11/2021;ID;372.0;187293.0;4254815.0;632299.0;136713147.0;7.0;26.0;3.0;-14.0;-10.0;5.0
26/11/2021;ID;453.0;192919.0;4255268.0;792057.0;137505204.0;4.0;21.0;-3.0;-15.0;-9.0;6.0
27/11/2021;ID;404.0;155396.0;4255672.0;614409.0;138119613.0;3.0;22.0;-6.0;-11.0;-4.0;4.0
28/11/2021;ID;264.0;176381.0;4255936.0;410618.0;138530231.0;3.0;23.0;0.0;-11.0;-4.0;5.0
29/11/2021;ID;176.0;200899.0;4256112.0;378631.0;138908862.0;8.0;27.0;3.0;-15.0;-10.0;5.0
30/11/2021;ID;297.0;199375.0;4256409.0;456576.0;139365438.0;6.0;28.0;0.0;-15.0;-11.0;5.0
01/12/2021;ID;278.0;199658.0;4256687.0;839608.0;140205046.0;10.0;34.0;4.0;-13.0;-10.0;4.0
02/12/2021;ID;311.0;194099.0;4256998.0;680183.0;140885229.0;13.0;36.0;8.0;-12.0;-9.0;4.0
03/12/2021;ID;245.0;196386.0;4257243.0;617863.0;141503092.0;11.0;32.0;5.0;-12.0;-8.0;5.0
04/12/2021;ID;246.0;158609.0;4257489.0;527878.0;142030970.0;5.0;26.0;-4.0;-8.0;-4.0;4.0
05/12/2021;ID;196.0;200460.0;4257685.0;401377.0;142432347.0;7.0;28.0;3.0;-8.0;-5.0;5.0
06/12/2021;ID;130.0;281032.0;4257815.0;268593.0;142700940.0;5.0;22.0;0.0;-16.0;-11.0;6.0
07/12/2021;ID;261.0;282985.0;4258076.0;590412.0;143291352.0;6.0;27.0;2.0;-16.0;-11.0;6.0
08/12/2021;ID;264.0;267119.0;4258340.0;502690.0;143794042.0;11.0;30.0;7.0;-13.0;-7.0;4.0
09/12/2021;ID;220.0;228725.0;4258560.0;652282.0;144446324.0;10.0;29.0;5.0;-13.0;-6.0;5.0
10/12/2021;ID;192.0;205447.0;4258752.0;639588.0;145085912.0;8.0;26.0;0.0;-12.0;-4.0;5.0
11/12/2021;ID;228.0;168447.0;4258980.0;824107.0;145910019.0;7.0;27.0;0.0;-7.0;2.0;3.0
12/12/2021;ID;163.0;177759.0;4259143.0;579619.0;146489638.0;10.0;29.0;9.0;-6.0;4.0;3.0
13/12/2021;ID;106.0;203892.0;4259249.0;386321.0;146875959.0;11.0;29.0;10.0;-12.0;-7.0;4.0
14/12/2021;ID;190.0;213858.0;4259439.0;592437.0;147468396.0;8.0;26.0;6.0;-12.0;-8.0;4.0
15/12/2021;ID;205.0;211111.0;4259644.0;875819.0;148344215.0;10.0;27.0;7.0;-11.0;-7.0;4.0
16/12/2021;ID;213.0;214267.0;4259857.0;861356.0;149205571.0;10.0;26.0;5.0;-10.0;-7.0;5.0
17/12/2021;ID;291.0;216405.0;4260148.0;1043929.0;150249500.0;9.0;26.0;2.0;-10.0;-5.0;5.0
18/12/2021;ID;232.0;121461.0;4260380.0;996796.0;151246296.0;8.0;27.0;3.0;-4.0;1.0;3.0
19/12/2021;ID;164.0;142020.0;4260544.0;171582.0;151417878.0;11.0;28.0;11.0;-3.0;3.0;3.0
20/12/2021;ID;133.0;222546.0;4260677.0;357719.0;151775597.0;9.0;25.0;6.0;-11.0;-11.0;5.0
21/12/2021;ID;216.0;215395.0;4260893.0;820920.0;152596517.0;9.0;27.0;7.0;-10.0;-13.0;5.0
22/12/2021;ID;179.0;207437.0;4261072.0;907168.0;153503685.0;15.0;32.0;17.0;-8.0;-12.0;4.0
23/12/2021;ID;136.0;184552.0;4261208.0;990430.0;154494115.0;10.0;27.0;9.0;-8.0;-12.0;5.0
24/12/2021;ID;204.0;149285.0;4261412.0;920409.0;155414524.0;14.0;34.0;10.0;-9.0;-14.0;5.0
25/12/2021;ID;255.0;119792.0;4261667.0;768061.0;156182585.0;5.0;23.0;11.0;-15.0;-33.0;7.0
26/12/2021;ID;92.0;164005.0;4261759.0;459193.0;156641778.0;8.0;26.0;13.0;-12.0;1.0;4.0
27/12/2021;ID;120.0;176854.0;4261879.0;353008.0;156994786.0;9.0;26.0;13.0;-14.0;-17.0;6.0
28/12/2021;ID;278.0;163611.0;4262157.0;810019.0;157804805.0;11.0;31.0;19.0;-11.0;-17.0;5.0
29/12/2021;ID;194.0;163035.0;4262351.0;1157437.0;158962242.0;13.0;32.0;22.0;-12.0;-17.0;5.0
30/12/2021;ID;189.0;149670.0;4262540.0;1050201.0;160012443.0;16.0;38.0;24.0;-6.0;-17.0;5.0
31/12/2021;ID;180.0;128197.0;4262720.0;1070414.0;161082857.0;20.0;52.0;35.0;-6.0;-22.0;4.0
01/01/2022;ID;274.0;141810.0;4262994.0;778365.0;161861222.0;3.0;24.0;46.0;-15.0;-49.0;6.0
02/01/2022;ID;174.0;209567.0;4263168.0;4039665.0;165900887.0;11.0;35.0;28.0;-4.0;-4.0;3.0
03/01/2022;ID;265.0;232746.0;4263433.0;203444.0;166104331.0;14.0;36.0;20.0;-9.0;-10.0;4.0
04/01/2022;ID;299.0;217304.0;4263732.0;549536.0;166653867.0;11.0;33.0;15.0;-9.0;-8.0;4.0
05/01/2022;ID;404.0;208788.0;4264136.0;572376.0;167226243.0;12.0;34.0;17.0;-10.0;-7.0;4.0
06/01/2022;ID;533.0;198487.0;4264669.0;773534.0;167999777.0;10.0;30.0;12.0;-11.0;-5.0;5.0
07/01/2022;ID;518.0;177701.0;4265187.0;819816.0;168819593.0;6.0;25.0;6.0;-13.0;-3.0;5.0
08/01/2022;ID;479.0;177213.0;4265666.0;760632.0;169580225.0;8.0;31.0;10.0;-6.0;1.0;3.0
09/01/2022;ID;529.0;181426.0;4266195.0;563401.0;170143626.0;7.0;28.0;13.0;-6.0;2.0;4.0
10/01/2022;ID;454.0;203706.0;4266649.0;392712.0;170536338.0;7.0;27.0;6.0;-13.0;-4.0;4.0
11/01/2022;ID;802.0;198636.0;4267451.0;519866.0;171056204.0;1.0;20.0;-1.0;-15.0;-4.0;5.0
12/01/2022;ID;646.0;195527.0;4268097.0;1099390.0;172155594.0;5.0;25.0;6.0;-14.0;-3.0;5.0
13/01/2022;ID;793.0;198375.0;4268890.0;1092662.0;173248256.0;8.0;29.0;7.0;-12.0;-2.0;4.0
14/01/2022;ID;850.0;196420.0;4269740.0;1043329.0;174291585.0;6.0;25.0;5.0;-13.0;1.0;5.0
15/01/2022;ID;1054.0;166505.0;4270794.0;1353886.0;175645471.0;5.0;26.0;6.0;-10.0;4.0;5.0
16/01/2022;ID;855.0;178283.0;4271649.0;656518.0;176301989.0;6.0;26.0;14.0;-10.0;5.0;6.0
17/01/2022;ID;772.0;194308.0;4272421.0;327952.0;176629941.0;5.0;23.0;6.0;-15.0;-1.0;5.0
18/01/2022;ID;1362.0;152016.0;4273783.0;629436.0;177259377.0;1.0;21.0;3.0;-15.0;-2.0;6.0
19/01/2022;ID;1745.0;183531.0;4275528.0;1001759.0;178261136.0;6.0;26.0;5.0;-16.0;0.0;6.0
20/01/2022;ID;2116.0;200180.0;4277644.0;892608.0;179153744.0;6.0;26.0;3.0;-15.0;1.0;7.0
21/01/2022;ID;2604.0;194500.0;4280248.0;867910.0;180021654.0;7.0;25.0;5.0;-15.0;4.0;6.0
22/01/2022;ID;3205.0;163826.0;4283453.0;692896.0;180714550.0;6.0;25.0;5.0;-14.0;7.0;6.0
23/01/2022;ID;2925.0;175763.0;4286378.0;416783.0;181131333.0;7.0;25.0;14.0;-14.0;7.0;7.0
24/01/2022;ID;2927.0;176407.0;4289305.0;246186.0;181377519.0;8.0;26.0;11.0;-17.0;1.0;6.0
25/01/2022;ID;4878.0;244413.0;4294183.0;646501.0;182024020.0;8.0;28.0;8.0;-16.0;0.0;6.0
26/01/2022;ID;7010.0;236651.0;4301193.0;476807.0;182500827.0;9.0;27.0;10.0;-17.0;0.0;6.0
27/01/2022;ID;8077.0;258145.0;4309270.0;559208.0;183060035.0;10.0;28.0;9.0;-15.0;2.0;6.0
28/01/2022;ID;9905.0;261050.0;4319175.0;616997.0;183677032.0;7.0;26.0;4.0;-15.0;4.0;7.0
29/01/2022;ID;11588.0;205803.0;4330763.0;510006.0;184187038.0;9.0;32.0;10.0;-9.0;8.0;5.0
30/01/2022;ID;12422.0;202393.0;4343185.0;370677.0;184557715.0;8.0;28.0;16.0;-13.0;8.0;6.0
31/01/2022;ID;10185.0;235905.0;4353370.0;123282.0;184680997.0;14.0;34.0;20.0;-16.0;-5.0;6.0
01/02/2022;ID;16021.0;226958.0;4369391.0;440655.0;185121652.0;16.0;34.0;48.0;-17.0;-55.0;14.0
02/02/2022;ID;17895.0;307987.0;4387286.0;115894.0;185237546.0;12.0;36.0;14.0;-16.0;-2.0;6.0
03/02/2022;ID;27197.0;312977.0;4414483.0;385020.0;185622566.0;9.0;32.0;9.0;-18.0;-1.0;7.0
04/02/2022;ID;32211.0;306242.0;4446694.0;396673.0;186019239.0;5.0;24.0;2.0;-22.0;0.0;8.0
05/02/2022;ID;33729.0;265559.0;4480423.0;368832.0;186388071.0;4.0;28.0;-1.0;-17.0;4.0;7.0
06/02/2022;ID;36057.0;180967.0;4516480.0;201679.0;186589750.0;4.0;26.0;5.0;-18.0;4.0;8.0
07/02/2022;ID;26121.0;284638.0;4542601.0;113640.0;186703390.0;7.0;28.0;5.0;-23.0;-6.0;8.0
08/02/2022;ID;37492.0;245825.0;4580093.0;344172.0;187047562.0;4.0;24.0;4.0;-25.0;-7.0;9.0
09/02/2022;ID;46843.0;238688.0;4626936.0;242445.0;187290007.0;3.0;23.0;3.0;-26.0;-7.0;9.0
10/02/2022;ID;40618.0;226502.0;4667554.0;406703.0;187696710.0;7.0;30.0;5.0;-24.0;-7.0;9.0
11/02/2022;ID;40489.0;321145.0;4708043.0;222044.0;187918754.0;3.0;24.0;-1.0;-26.0;-5.0;10.0
12/02/2022;ID;55209.0;272493.0;4763252.0;141952.0;188060706.0;1.0;24.0;-3.0;-24.0;2.0;8.0
